,지번주소,도로명주소,사업장명,위도,경도
337,서울특별시 강남구 청담동 89-5 지하1층 ,서울특별시 강남구 도산대로57길 18 지하1층 (청담동),겟올라잇,37.52473228441362,127.03871340965571
338,서울특별시 강남구 청담동 125-16 용강빌딩 ,서울특별시 강남구 도산대로 535 지상4층 (청담동),버틀러,37.525148128257925,127.04910032554496
339,서울특별시 강남구 역삼동 813-3 ,서울특별시 강남구 봉은사로4길 32 지하1층 (역삼동),이썸,37.502779281299304,127.02376651342612
340,서울특별시 강남구 신사동 657-36 ,서울특별시 강남구 선릉로157길 13 지하1층 (신사동),오르빗,37.52591025998791,127.03584569594724
341,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
342,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
343,서울특별시 강남구 역삼동 828-28 역삼동 EG SoulLeader ,서울특별시 강남구 테헤란로14길 34 지상1층 상가103호상가104호 (역삼동 역삼동 EG SoulLeader),에이치(H),37.49720226287062,127.03073600361226
344,서울특별시 강남구 청담동 88-29 ,서울특별시 강남구 도산대로57길 13-4 2층 (청담동),레솔베르청담점,37.52468924964828,127.03809702779458
345,서울특별시 강남구 청담동 95-15번지 지하1층지상1층 ,서울특별시 강남구 압구정로72길 22 지하1 지상1층 (청담동),볼트82(Vault82),37.525020451884515,127.04208265964107
346,서울특별시 강남구 신사동 518-8 ,서울특별시 강남구 강남대로158길 46 지상1층 101호 (신사동),투헌드레드,37.51992038505969,127.0192769426666
347,서울특별시 강남구 개포동 171-0번지 지상1층 ,서울특별시 강남구 선릉로16길 6 지상1층 (개포동),어시장,37.483824036109034,127.05721649158521
348,서울특별시 강남구 신사동 576-3번지 지하1층 ,서울특별시 강남구 압구정로28길 22-9 (신사동지하1층),피터폴앤드메리,37.52503730505994,127.02388888153395
349,서울특별시 강남구 역삼동 818-10 역삼동빌딩 ,서울특별시 강남구 강남대로94길 19 역삼동빌딩 지상1층 (역삼동),보배반점 강남직영점,37.49968668344808,127.0258737770828
350,서울특별시 강남구 신사동 665-8,서울특별시 강남구 선릉로153길 8 지하1층 (신사동),내외 압구정본점,37.524969277215696,127.03596847855549
351,서울특별시 강남구 역삼동 790-9 ,서울특별시 강남구 논현로 337 지하1층 B102호 (역삼동),디너플렉스,37.49523367428119,127.0363081728354
352,서울특별시 강남구 역삼동 816-4번지 재영빌딩 지상5층 ,서울특별시 강남구 강남대로96길 5 (역삼동재영빌딩 지상5층),어글리,37.499828906334905,127.02456384615463
353,서울특별시 강남구 역삼동 735-37 삼정빌딩 지하1층,서울특별시 강남구 테헤란로20길 20 (역삼동삼정빌딩 지하1층),아레나(ARENA),37.498340097426045,127.03162622131603
354,서울특별시 강남구 역삼동 823-9번지 지하1층 ,서울특별시 강남구 테헤란로8길 11-8 (역삼동지하1층),비틀즈,37.49812107330813,127.02930017030246
355,서울특별시 강남구 청담동 57번지 지하1층 ,서울특별시 강남구 도산대로98길 11 지하1층 (청담동),재즈잇업,37.523766512828864,127.0485130600629
356,서울특별시 강남구 도곡동 458-10 ,서울특별시 강남구 남부순환로378길 34-10 지상1층 (도곡동),더 쿤스트,37.483982136858245,127.0433145057922
357,서울특별시 강남구 역삼동 827-67번지 ,서울특별시 강남구 테헤란로8길 46 (역삼동),프리버드이(2),37.49586211281305,127.02933691870454
358,서울특별시 강남구 신사동 541-14번지 202호,서울특별시 강남구 도산대로13길 14-4 202호 (신사동),라멘모토,37.5188780753455,127.02071604447133
359,서울특별시 강남구 신사동 665-1번지 ,서울특별시 강남구 선릉로 823 지하2층 (신사동),한양푸드,37.525609290296906,127.03640070642491
360,서울특별시 강남구 대치동 999-2,서울특별시 강남구 테헤란로114길 20 지상2층 201~202호 (대치동),파크하얏트서울 오프사이트 이벤트,37.508339100464525,127.06382019331357
361,서울특별시 강남구 신사동 546-20번지 2층 ,서울특별시 강남구 압구정로14길 32 (신사동 2층),페타테,37.52227487391676,127.02039973997869
362,서울특별시 강남구 논현동 145-1 ,서울특별시 강남구 학동로4길 33 지상1층 4호 (논현동),세이브포인트,37.50935854346188,127.02101425773986
363,서울특별시 강남구 신사동 546-3번지 ,서울특별시 강남구 압구정로12길 27 (신사동),판도라,37.52214629676023,127.02005826160328
364,서울특별시 강남구 신사동 651-4 ,서울특별시 강남구 도산대로45길 10-4 지하1층 (신사동),문리버클래식바,37.52313039424142,127.03328079061086
365,서울특별시 강남구 신사동 651-8 하늬솔빌딩,서울특별시 강남구 도산대로45길 10-8 하늬솔빌딩 지하1층 (신사동),욜라운지,37.52323703154651,127.033650331549
366,서울특별시 강남구 신사동 594-13,서울특별시 강남구 도산대로37길 21 1층 (신사동),캐비스트리,37.52248654968298,127.02828195338641
367,서울특별시 강남구 논현동 209-5 ,서울특별시 강남구 학동로38길 6 (논현동),마마,37.51455751872475,127.03141301957974
368,서울특별시 강남구 역삼동 825-24 ,서울특별시 강남구 강남대로84길 15 2층 209호 (역삼동),위스키 바움,37.49702708753827,127.02687900251077
369,서울특별시 강남구 청담동 18-2,서울특별시 강남구 선릉로148길 52-5 지하1층 (청담동),보이드,37.52268192674757,127.04111856960671
370,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
371,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
372,서울특별시 강남구 역삼동 837-13번지 ,서울특별시 강남구 강남대로66길 14 지상1층 104호 (역삼동),더위스키( the whisky ),37.49172817305764,127.02894978660633
373,서울특별시 강남구 신사동 666-25번지 지하1층 ,서울특별시 강남구 도산대로53길 14 (신사동지하1층),전자신발,37.524047317972816,127.03566783625925
374,서울특별시 강남구 논현동 33 ,서울특별시 강남구 도산대로26길 23 지하1층  B01호 (논현동),더33,37.517651007881504,127.02532423216657
375,서울특별시 강남구 도곡동 411 빌딩 숨,서울특별시 강남구 논현로 176 빌딩 숨 지상1층 (도곡동),뮤잇,37.485259852437224,127.03884958757945
376,서울특별시 강남구 대치동 896-9번지 지하1층 ,서울특별시 강남구 선릉로86길 28 지하1층 (대치동),녹스(NOX),37.50358312812103,127.0491720385396
377,서울특별시 강남구 역삼동 790-10 청연빌딩,서울특별시 강남구 논현로71길 6 청연빌딩 지상1층 (역삼동),마론,37.49516473004541,127.03608073148621
378,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
379,서울특별시 강남구 삼성동 152-55 2층 ,서울특별시 강남구 삼성로104길 18 (삼성동2층),신라양꼬치,37.51100789879491,127.05336473657576
380,서울특별시 강남구 역삼동 707-34 한신인터밸리24빌딩,서울특별시 강남구 테헤란로 322 한신인터밸리24빌딩 지하2층 B104호 (역삼동),오늘도 빙수 강남점,37.50297357425572,127.04364230868988
381,서울특별시 강남구 삼성동 153-28번지 지상2층 ,서울특별시 강남구 삼성로104길 28 지상2층 (삼성동),도쿄째즈,37.511234823344836,127.05407873911676
382,서울특별시 강남구 논현동 60-8번지 ,서울특별시 강남구 도산대로 216 지상1 2층 (논현동),씬(ssiin),37.5200182223639,127.02759115032306
383,서울특별시 강남구 신사동 638-2 ,서울특별시 강남구 압구정로 306 지하1층 6호 (신사동),쎄쎄쎄푸드빌리지,37.528840270161126,127.03176366779576
384,서울특별시 강남구 청담동 134-20 청담 삼익상가 ,서울특별시 강남구 학동로101길 26 청담 삼익상가 지상1층 163호 (청담동),몰트앤캐스트 molt and cast,37.52230499240762,127.05484588873449
385,서울특별시 강남구 역삼동 793-43번지 ,서울특별시 강남구 도곡로13길 8 1층 103호 (역삼동),지코바,37.491797314935944,127.03372377746614
386,서울특별시 강남구 삼성동 159-7번지 현대백화점 ,서울특별시 강남구 테헤란로 517 현대백화점 지하1층 (삼성동),번패티번 현대백화점 무역센터점,37.50859528275294,127.05682846169978
387,서울특별시 강남구 역삼동 677-5 남전타운 ,서울특별시 강남구 언주로93길 21 남전타운 지하1층 (역삼동),르네상스 티파니,37.503335693639464,127.03743525581422
388,서울특별시 강남구 삼성동 156-6번지 1층 ,서울특별시 강남구 삼성로96길 3 1층 (삼성동),문배동육칼(삼성점),37.50876441924232,127.05325045570541
389,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
390,서울특별시 강남구 역삼동 817-21 일우빌딩지상6층 ,서울특별시 강남구 강남대로96길 17 (역삼동일우빌딩지상6층),클럽맘보,37.50013924940319,127.02550938810629
391,서울특별시 강남구 논현동 22-0번지 논현(아)201동지하1층10호 ,서울특별시 강남구 강남대로146길 28 (논현동논현(아)201동지하1층10호),심플,37.5147157194158,127.01977863607529
392,서울특별시 강남구 역삼동 699-14 ,서울특별시 강남구 언주로98길 15 지상1층 (역삼동),메이크 샐러드 선릉점,37.505041922290715,127.04024220298292
393,서울특별시 강남구 역삼동 827-69번지 ,서울특별시 강남구 강남대로78길 33 지하1층 (역삼동),세븐,37.49565371690519,127.02909741924408
394,서울특별시 강남구 역삼동 641-15 상준빌딩 ,서울특별시 강남구 테헤란로25길 26 지상1층 (역삼동 상준빌딩),수에뉴(sueno),37.50227191873814,127.03258945181074
395,서울특별시 강남구 청담동 100-16 명성빌딩,서울특별시 강남구 압구정로73길 5 명성빌딩 지하1층 (청담동),아우라,37.52666734271489,127.04333688441643
396,서울특별시 강남구 삼성동 169-6번지 라스칼라 ,서울특별시 강남구 테헤란로103길 10 12층 (삼성동),더킹브로잉컴퍼니,37.510206519469484,127.06152257192885
397,서울특별시 강남구 역삼동 817-18 ,서울특별시 강남구 강남대로96길 15 지하1층 (역삼동),하이퍼,37.50009084320245,127.02535073425399
398,서울특별시 강남구 역삼동 817-18 ,서울특별시 강남구 강남대로96길 15 지하1층 (역삼동),하이퍼,37.50009084320245,127.02535073425399
399,서울특별시 강남구 역삼동 635-13 ,서울특별시 강남구 강남대로94길 27 지상2층 201호 (역삼동),마유유 강남역점,37.49987894322079,127.02656367107195
400,서울특별시 강남구 신사동 576-3번지 지하1층 ,서울특별시 강남구 압구정로28길 22-9 (신사동지하1층),피터폴앤드메리,37.52503730505994,127.02388888153395
401,서울특별시 강남구 논현동 209-3번지 ,서울특별시 강남구 학동로 228 (논현동),클럽하우스,37.514668971373055,127.03113161804971
402,서울특별시 강남구 역삼동 708-1번지 ,서울특별시 강남구 테헤란로 328 지하1층 101호102호 (역삼동 동우빌딩),토종시골집,37.503758634700276,127.04474714761446
403,서울특별시 강남구 삼성동 77-28 ,서울특별시 강남구 영동대로115길 15 지상1 2층 (삼성동),헤븐몰,37.51447195170314,127.055795901965
404,서울특별시 강남구 신사동 551-35 ,서울특별시 강남구 논현로161길 49 지하1층 B01호 (신사동),코모루,37.522554757887605,127.02147464565809
405,서울특별시 강남구 논현동 63-9번지 ,서울특별시 강남구 언주로149길 5-3 (논현동),요기당,37.52034039257797,127.03089238597515
406,서울특별시 강남구 신사동 661-12번지 지하1층 ,서울특별시 강남구 압구정로50길 5-10 (신사동지하1층),노른자,37.527639699267375,127.03618453448807
407,서울특별시 강남구 역삼동 751-17,서울특별시 강남구 역삼로 137 지상3층 301호 (역삼동),금선,37.49456352461843,127.03158464789969
408,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
409,서울특별시 강남구 신사동 524-22번지 ,서울특별시 강남구 압구정로4길 13-12 1층 (신사동),뮬라,37.52200308504163,127.01843959554428
410,서울특별시 강남구 개포동 186-12번지 지상1층 ,서울특별시 강남구 개포로82길 7 지상1층 2호 (개포동),뻑꺼구이촌,37.48877692629937,127.06443429311398
411,서울특별시 강남구 역삼동 747-10번지 ,서울특별시 강남구 논현로75길 13 (역삼동),닭갈비두목,37.49624030986904,127.03484064374011
412,서울특별시 강남구 논현동 242-14 GOOD ,서울특별시 강남구 선릉로127길 10 GOOD 지하1층 (논현동),지안정,37.51560519268086,127.03796260426948
413,서울특별시 강남구 역삼동 825-24 ,서울특별시 강남구 강남대로84길 15 지하1층 B126호 (역삼동),박과장 떡볶이,37.49702708753827,127.02687900251077
414,서울특별시 강남구 논현동 242-22 미림빌딩 ,서울특별시 강남구 선릉로129길 9-7 미림빌딩 지상1층 (논현동),한사발포차,37.515814781885986,127.0381316546612
415,서울특별시 강남구 신사동 512-18 ,서울특별시 강남구 강남대로152길 13 지상1층 (신사동),신사숙녀,37.517405849983305,127.01761048264335
416,서울특별시 강남구 역삼동 669-2번지 지상1층 ,서울특별시 강남구 논현로98길 12 지상1층 (역삼동),전봇대,37.50372235696447,127.03393412161319
417,서울특별시 강남구 논현동 163-12 환희빌딩,서울특별시 강남구 학동로2길 55 환희빌딩 지상1층 (논현동),계승집,37.508103569204195,127.0209343424741
418,서울특별시 강남구 논현동 182-28번지 지상1층 ,서울특별시 강남구 봉은사로1길 32 지상1층 (논현동),김봉남포차 영동시장점,37.506827072851536,127.02159205971178
419,서울특별시 강남구 역삼동 682-16번지 ,서울특별시 강남구 선릉로107길 4 1층 (역삼동),후웨이즈텐카민(Huis ten carmine),37.50924070366988,127.04091686558093
420,서울특별시 강남구 신사동 658 로데오현대상가 109호 ,서울특별시 강남구 압구정로50길 28 (신사동로데오현대상가 109호),밀크포차,37.52697752987765,127.03434788708894
421,서울특별시 강남구 역삼동 825-24번지 ,서울특별시 강남구 강남대로84길 15 지하1층 B128B129(1/2)호 (역삼동 강남역효성해링턴타워더퍼스트),빨봉분식,37.49702708753827,127.02687900251077
422,서울특별시 강남구 도곡동 942-9 ,서울특별시 강남구 강남대로58길 19 1층 (도곡동),고래똥,37.489686688648575,127.03078652447728
423,서울특별시 강남구 신사동 502-1 비율라빌딩 ,서울특별시 강남구 강남대로 628 비율라빌딩 지상2층 (신사동),무지개포차,37.517888580833045,127.01659871719515
424,서울특별시 강남구 논현동 233번지 ,서울특별시 강남구 논현로114길 14 1층 (논현동),돼지연구소(2호점),37.508682155955434,127.03170868797115
425,서울특별시 강남구 삼성동 40-9번지 ,서울특별시 강남구 선릉로112길 31 지상1층 101호 (삼성동),철수포차,37.51192807106935,127.0431305438409
426,서울특별시 강남구 대치동 66-0번지 ,서울특별시 강남구 영동대로 210 (대치동),욕지도횟집,37.498083095415595,127.06832922274525
427,서울특별시 강남구 역삼동 635-4번지 지상1층 ,서울특별시 강남구 테헤란로7길 22 (역삼동지상1층),얼큰이 찌게마을 역삼점,37.500466797180906,127.02796471609874
428,서울특별시 강남구 논현동 98-12 청호불교문화원 ,서울특별시 강남구 언주로148길 14 청호불교문화원 라동 1층 113호 (논현동),달잔,37.52040723263599,127.03320521852369
429,서울특별시 강남구 역삼동 740,서울특별시 강남구 테헤란로20길 25 지상2층 (역삼동),명성 양갈비전문점,37.4981498791968,127.0320405205769
430,서울특별시 강남구 신사동 648-9번지 산딸기빌딩 ,서울특별시 강남구 도산대로49길 17 산딸기빌딩 지상4층 (신사동),성지,37.524138061354755,127.03413155372735
431,서울특별시 강남구 대치동 507-1 풍림프라자 ,서울특별시 강남구 남부순환로 2942 풍림프라자 지하1층 149호 (대치동),압구정푸드,37.493582149971076,127.05950923520426
432,서울특별시 강남구 역삼동 741-11 ,서울특별시 강남구 논현로85길 47 (역삼동),2001강남메밀&돈까스,37.497984040991334,127.03150214311378
433,서울특별시 강남구 도곡동 418-10번지 지하1층 ,서울특별시 강남구 논현로38길 38-3 (도곡동지하1층),이모포차,37.48542068546714,127.04216955238165
434,서울특별시 강남구 삼성동 165-0번지 지하1층 ,서울특별시 강남구 영동대로106길 38 (삼성동지하1층),산적포차,37.51396796283039,127.06129907205101
435,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
436,서울특별시 강남구 신사동 504-11,서울특별시 강남구 강남대로 652 지상1층 106호 (신사동),콜렉터 제로원,37.519457393849564,127.01622850396173
437,서울특별시 강남구 신사동 508-10번지 ,서울특별시 강남구 강남대로158길 13 지상1층 101호 (신사동),원조옛날순대전문점,37.51904777328727,127.01713586866643
438,서울특별시 강남구 일원동 681-7번지 ,서울특별시 강남구 일원로9길 17 지하1층 (일원동),또바기포차,37.48987737755217,127.08009198769562
439,서울특별시 강남구 논현동 112-14 ,서울특별시 강남구 선릉로131길 18 (논현동),머드내 갈비살,37.51761512842929,127.03661430145578
440,서울특별시 강남구 신사동 627-27번지 ,서울특별시 강남구 언주로153길 10-6 지상12층 (신사동),메이,37.52312158857208,127.02950773703937
441,서울특별시 강남구 신사동 657-4,서울특별시 강남구 선릉로157길 27-4 지상1층 (신사동),하얀상회,37.52611042069201,127.0343986618602
442,서울특별시 강남구 삼성동 106-8 제일빌딩 ,서울특별시 강남구 영동대로112길 9 제일빌딩 지상1층 5호 (삼성동),남도회집이어요,37.51521267469128,127.05806241887926
443,서울특별시 강남구 역삼동 825-24 ,서울특별시 강남구 강남대로84길 15 지하1층 B126호 (역삼동),박과장 떡볶이,37.49702708753827,127.02687900251077
444,서울특별시 강남구 논현동 234-2 ,서울특별시 강남구 논현로114길 10 102호 (논현동),신천할매 떡볶이,37.50855923917311,127.03132363471633
445,서울특별시 강남구 수서동 723-0번지 수서6단지(아)상가지하1층12호 ,서울특별시 강남구 광평로56길 11 (수서동수서6단지(아)상가지하1층12호),쎄바,37.48731256648323,127.1022560022046
446,서울특별시 강남구 대치동 922-23번지 ,서울특별시 강남구 선릉로64길 5 지하1층 (대치동),포차어게인,37.49790237244556,127.04976929311711
447,서울특별시 강남구 대치동 1019-12번지 ,서울특별시 강남구 삼성로 229 (대치동),방이샤브칼국수,37.49760192755009,127.05824475811532
448,서울특별시 강남구 논현동 113-20번지 지상1층 ,서울특별시 강남구 언주로134길 35 (논현동지상1층),꼼터,37.517314434772544,127.03549600790511
449,서울특별시 강남구 역삼동 628-11번지 ,서울특별시 강남구 논현로 535 1층 (역삼동),칠성집,37.50409341646641,127.03213495690947
450,서울특별시 강남구 역삼동 707-34 한신인터밸리24빌딩,서울특별시 강남구 테헤란로 322 한신인터밸리24빌딩 제지하2층 제비121호 (역삼동),삼탱이시래기밥,37.50297357425572,127.04364230868988
451,서울특별시 강남구 역삼동 825-20번지 강남역 센트럴 푸르지오 시티 ,서울특별시 강남구 테헤란로4길 6 강남역 센트럴 푸르지오 시티 지하2층 B209호 (역삼동),대사시미,37.49772599457762,127.02640702509804
452,서울특별시 강남구 논현동 182-28번지 지상1층 ,서울특별시 강남구 봉은사로1길 32 지상1층 (논현동),김봉남포차 영동시장점,37.506827072851536,127.02159205971178
453,서울특별시 강남구 역삼동 740,서울특별시 강남구 테헤란로20길 25 지상2층 (역삼동),명성 양갈비전문점,37.4981498791968,127.0320405205769
454,서울특별시 강남구 대치동 957-22번지 지하1층 ,서울특별시 강남구 삼성로82길 15 (대치동지하1층),성북동왕돈까스,37.50534606849618,127.05610306446144
455,서울특별시 강남구 신사동 539번지 ,서울특별시 강남구 도산대로15길 6 지상1층 (신사동),와라야키 쿠이신보,37.51860297131909,127.02124114644214
456,서울특별시 강남구 논현동 255-10번지 지상1층 ,서울특별시 강남구 봉은사로47길 60 지상1층 (논현동),하연 한정식,37.51365172774579,127.03715916929693
457,서울특별시 강남구 역삼동 738-17 ,서울특별시 강남구 논현로85길 5-13 2층 주방1호 (역삼동),여로집,37.498420831790924,127.03406983392611
458,서울특별시 강남구 역삼동 655-2 ,서울특별시 강남구 언주로107길 27 지하1층 (역삼동),제곱,37.50728386050657,127.03416720306541
459,서울특별시 강남구 신사동 660-8번지 (지하1층) ,서울특별시 강남구 압구정로 334 (신사동(지하1층)),잘아는밥집,37.528149410792345,127.03515882259731
460,서울특별시 강남구 개포동 1231-11번지 1층 101호,서울특별시 강남구 개포로22길 26 1층 101호 (개포동),생선구이 앤 오리로스 주물럭,37.4773189947028,127.04563334582681
461,서울특별시 강남구 논현동 187-4 지하1층 ,서울특별시 강남구 강남대로118길 62 (논현동지하1층),터치쿡이모야두마리찜닭달려라짬뽕,37.50712947811362,127.02494883108184
462,서울특별시 강남구 도곡동 957-11번지 극동스타클래스 ,서울특별시 강남구 남부순환로 2615 지상1층 109호110호 (도곡동 극동스타클래스),정금식당,37.48514455165228,127.0328669297959
463,서울특별시 강남구 역삼동 697-11번지 ,서울특별시 강남구 선릉로93길 18 (역삼동),후,37.50528251117736,127.0439190536531
464,서울특별시 강남구 논현동 182-28번지 지상1층 ,서울특별시 강남구 봉은사로1길 32 지상1층 (논현동),김봉남포차 영동시장점,37.506827072851536,127.02159205971178
465,서울특별시 강남구 대치동 901-72,서울특별시 강남구 삼성로75길 26-8 지상1층 (대치동),고래향,37.503594111279064,127.05298313775664
466,서울특별시 강남구 역삼동 834-27 성욱빌딩,서울특별시 강남구 역삼로8길 21 성욱빌딩 지상1층 103호 (역삼동),삼진어묵당 역삼본점,37.49278927169966,127.0313960641161
467,서울특별시 강남구 역삼동 655-4,서울특별시 강남구 언주로107길 25 지하1층 (역삼동),나르샤,37.50735520823759,127.03435096184784
468,서울특별시 강남구 삼성동 162-1번지 1층 ,서울특별시 강남구 봉은사로 626 1층 (삼성동),삼정,37.51460146156299,127.06102671876933
469,서울특별시 강남구 일원동 644-11번지 ,서울특별시 강남구 양재대로55길 5 (일원동),포차친구,37.49124760312909,127.08491585431177
470,서울특별시 강남구 역삼동 810-3번지 지하1층 ,서울특별시 강남구 봉은사로2길 17 (역삼동지하1층),감성캠핑맥주,37.503522863271286,127.02311102328255
471,서울특별시 강남구 일원동 663-4번지 지상1층 ,서울특별시 강남구 일원로3길 48 지상1층 (일원동),김준석꼬치,37.49227462114241,127.08096545499995
472,서울특별시 강남구 삼성동 151-23 지상1층 ,서울특별시 강남구 삼성로104길 8 (삼성동지상1층),신사골감자탕 삼성점,37.51068759597538,127.05244153799622
473,서울특별시 강남구 논현동 165-17 ,서울특별시 강남구 봉은사로1길 39 1층 101102호 (논현동),유로포차,37.507247144317894,127.02104206159594
474,서울특별시 강남구 논현동 184-29,서울특별시 강남구 봉은사로1길 18 지상2층 (논현동),브이로그,37.50601144119991,127.02193161437847
475,서울특별시 강남구 도곡동 416-1 ,서울특별시 강남구 논현로38길 26 (도곡동),오늘와인한잔 매봉역점,37.48527948577298,127.04080661199802
476,서울특별시 강남구 역삼동 810-3번지 지하1층 ,서울특별시 강남구 봉은사로2길 17 (역삼동지하1층),감성캠핑맥주,37.503522863271286,127.02311102328255
477,서울특별시 강남구 역삼동 683-36번지 지상2층 ,서울특별시 강남구 선릉로 551 (역삼동지상2층),감자바우,37.50782321379087,127.04250596036009
478,서울특별시 강남구 대치동 890-38번지 ,서울특별시 강남구 테헤란로70길 16 지상1층 B-2호 (대치동),소노식당,37.5043913452384,127.05045863772787
479,서울특별시 강남구 역삼동 817-34번지 지상3층 ,서울특별시 강남구 강남대로98길 14 (역삼동지상3층),가가린 철우 사주카페,37.5006978477683,127.02494963462205
480,서울특별시 강남구 역삼동 817-21 지상1층 ,서울특별시 강남구 강남대로96길 17 (역삼동지상1층),용용선생 강남역점,37.50013924940319,127.02550938810629
481,서울특별시 강남구 역삼동 722 경남아파트 ,서울특별시 강남구 언주로85길 13 상가동 지상1층 113호 (역삼동 경남아파트),부엉이제면소,37.50057155707549,127.03942099541638
482,서울특별시 강남구 신사동 652-5,서울특별시 강남구 도산대로49길 6-5 지상1층 (신사동),다이브에스프레소클럽,37.52344785901828,127.03477767648553
483,서울특별시 강남구 역삼동 832-33번지 성우스타우스오피스텔 ,서울특별시 강남구 역삼로4길 16 성우스타우스오피스텔 지하1층 B06호 (역삼동),김충기 꽃삼겹,37.492409017716554,127.02913357378822
484,서울특별시 강남구 역삼동 776-18번지 지상1층104호 ,서울특별시 강남구 논현로68길 4 (역삼동지상1층104호),코페아,37.4944612546207,127.03748745704962
485,서울특별시 강남구 논현동 165-16 호서빌딩 ,서울특별시 강남구 봉은사로1길 37 호서빌딩 2층 (논현동),엔틱정 강남논현점,37.507134034462005,127.02109640826073
486,서울특별시 강남구 대치동 896-43 ,서울특별시 강남구 선릉로86길 44 지상1층2층 (대치동),용용선생 선릉점,37.50397781385124,127.05038744261809
487,서울특별시 강남구 신사동 536번지 ,서울특별시 강남구 강남대로156길 46 지상23층 (신사동),회장님댁(신사점),37.51901710617331,127.01971553834427
488,서울특별시 강남구 삼성동 49-11 세창빌딩 ,서울특별시 강남구 봉은사로 467 세창빌딩 지상1층 (삼성동),앙마꼬치,37.512551891894326,127.04773428957365
489,서울특별시 강남구 신사동 663-2 ,서울특별시 강남구 압구정로50길 25 지상1층 (신사동),동굴,37.52660575207443,127.0350659252865
490,서울특별시 강남구 역삼동 735-17번지 ,서울특별시 강남구 논현로85길 52 2층 205-1호 (역삼동 역삼푸르지오시티),스시산원(청),37.49817676072366,127.03075343575831
491,서울특별시 강남구 신사동 541-17 ,서울특별시 강남구 가로수길 10 지상2층 (신사동),막이오름 가로수길점,37.51858235682996,127.02055139620575
492,서울특별시 강남구 역삼동 809-2 ,서울특별시 강남구 봉은사로2길 10 지하1층 (역삼동),오술차 강남역점,37.5039547326213,127.02260043784295
493,서울특별시 강남구 일원동 663-4번지 지상1층 ,서울특별시 강남구 일원로3길 48 지상1층 (일원동),김준석꼬치,37.49227462114241,127.08096545499995
494,서울특별시 강남구 청담동 118-7 플럭서스 빌딩 ,서울특별시 강남구 압구정로 455 플럭서스 빌딩 지상6층 (청담동),명월당,37.52583133874559,127.04403088649732
495,서울특별시 강남구 신사동 642-18,서울특별시 강남구 압구정로48길 36-2 지상1층2층 (신사동),난동,37.52620392123874,127.03376897249152
496,서울특별시 강남구 대치동 897-13 ,서울특별시 강남구 선릉로86길 10 지상2층 (대치동),연더그레이,37.50306011454907,127.04779369262806
497,서울특별시 강남구 신사동 616-2 우미빌딩 ,서울특별시 강남구 압구정로 224 우미빌딩 지상1층 112호 113호 115호 (신사동),원주추어탕,37.528536730106374,127.02926932316134
498,서울특별시 강남구 논현동 182-24 석광빌딩,서울특별시 강남구 강남대로118길 21 석광빌딩 지상2층 (논현동),판판서양주점,37.50694751424996,127.02217967173364
499,서울특별시 강남구 논현동 163-17 상당빌딩,서울특별시 강남구 강남대로122길 15 상당빌딩 지상1층 101호 (논현동),우슴,37.508151383781495,127.02127296073003
500,서울특별시 강남구 역삼동 699-8번지 ,서울특별시 강남구 언주로98길 11 지상1층 (역삼동),접객,37.505103273086846,127.03990823850181
501,서울특별시 강남구 신사동 662-15,서울특별시 강남구 선릉로161길 15 1층 (신사동),와일드버팔로,37.5272183549764,127.03631062586095
502,서울특별시 강남구 대치동 936-31 ,서울특별시 강남구 선릉로 310 (대치동),전가 BY 서초집,37.4974202348168,127.05007739634816
503,서울특별시 강남구 세곡동 615 드림하이 오피스텔,서울특별시 강남구 헌릉로569길 21-30 드림하이 오피스텔 지상1층 107호108호 (세곡동),나와,37.46634426594281,127.09770073897494
504,서울특별시 강남구 대치동 945-22번지 ,서울특별시 강남구 영동대로85길 20-5 (대치동),봉남이네,37.50727620509809,127.05881589601178
505,서울특별시 강남구 신사동 666-20 지상1층101호 ,서울특별시 강남구 도산대로53길 10 (신사동지상1층101호),모시모시,37.523754780263616,127.03558133462468
